2519
(128560439, 'ADA3', '603', 'C1', 'PORTO', 'PARANHOS', 'RUA VALE FORMOSO', 'PARAGEM SEM ABRIGO')
(112617137, 'SCT5', '0', 'C8', 'GONDOMAR', 'RIO TINTO', '0', 'postalete')
(112617137, 'SCT6', '0', 'C8', 'GONDOMAR', 'RIO TINTO', '0', 'postalete')
(96497009, 'SDMC1', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'RUA SENDIM', 'com painel abrigo')
(96497009, 'SDMC2', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'RUA SENDIM', 'com painel abrigo')
(111632672, 'SDMC3', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'RUA REGADIO', 'postalete')
(111632672, 'SDMC4', '5', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'RUA REGADIO', 'postalete')
(445041897, 'DDN1', '0', 'C9', 'MAIA', 'ÁGUAS SANTAS', 'RUA GUERRA JUNQUEIRO', 'postalete')
(445041897, 'DDN2', '0', 'C9', 'MAIA', 'ÁGUAS SANTAS', 'RUA GUERRA JUNQUEIRO', 'com painel abrigo')
(112594210, 'SDP1', '0', 'C1', 'PORTO', 'RAMALDE', 'AVENIDA SIDONIO PAIS', 'PARAGEM COM ABRIGO J')
(112594210, 'SDP2', '0', 'C1', 'PORTO', 'RAMALDE', 'AVENIDA SIDONIO PAIS', 'PARAGEM COM ABRIGO J')
(430267067, 'MFP1', '0', 'C5', 'MAIA', 'GUEIFÃES', 'RUA MANUEL FERREIRA PINTO', 'postalete')
(430267067, 'MFP2', '0', 'C5', 'MAIA', 'GUEIFÃES', 'RUA MANUEL FERREIRA PINTO', 'com painel abrigo')
(1279864319, 'SEMR', '0', 'S2', 'VILA NOVA DE GAIA', 'VALADARES', 'RUA BOA NOVA', 'postalete')
(111631898, 'SER1', '146', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'RUA SENDIM', 'postalete')
(111631898, 'SER2', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'RUA SENDIM', 'com painel abrigo')
(112613636, 'SGM', '0', 'C9', 'MAIA', 'PEDROUÇOS', 'RUA D. AFONSO HENRIQUES', 'PARAGEM SEM ABRIGO')
(445041898, 'SGMC1', '0', 'C9', 'MAIA', 'PEDROUÇOS', 'RUA GUERRA JUNQUEIRO', 'postalete')
(445041898, 'SGMC2', '0', 'C9', 'MAIA', 'ÁGUAS SANTAS', 'RUA GUERRA JUNQUEIRO', 'postalete')
(111648486, 'NSHP', '0', 'C2', 'MATOSINHOS', 'SENHORA DA HORA', 'RUA SARA AFONSO', 'com painel abrigo')
(513920936, 'SI1', '0', 'C1', 'PORTO', 'BONFIM', 'RUA ALEGRIA', 'PARAGEM SEM ABRIGO')
(513920936, 'SI2', '0', 'C1', 'PORTO', 'BONFIM', 'RUA ALEGRIA', 'PARAGEM SEM ABRIGO')
(452682212, 'JN3', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'RUA GONCALO CRISTOVAO', 'postalete')
(452682212, 'JN4', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'RUA GONCALO CRISTOVAO', 'com painel abrigo')
(430284855, 'SL1', '456', 'C5', 'MAIA', 'MAIA', 'AVENIDA ANTONIO DOS SANTOS LEI', 'PARAGEM COM ABRIGO J')
(112613542, 'REAR2', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA ARAUJO', 'postalete')
(663689451, 'RF1', '0', 'C11', 'GONDOMAR', 'S. PEDRO DA COVA', 'RUA ENG§ FARINAS DE ALMEIDA', 'PARAGEM COM ABRIGO C')
(663689451, 'RF2', '0', 'C11', 'GONDOMAR', 'S. PEDRO DA COVA', 'RUA ENG§ FARINAS DE ALMEIDA', 'PARAGEM SEM ABRIGO')
(112613533, 'RFER1', '0', 'C3', 'MATOSINHOS', 'GUIFÕES', 'RUA FERROVIARIO', 'postalete')
(112613533, 'RFER2', '0', 'C3', 'MATOSINHOS', 'GUIFÕES', 'RUA FERROVIARIO', 'com painel abrigo')
(111467280, 'RFL1', '0', 'S1', 'VILA NOVA DE GAIA', 'CANIDELO', 'TRAVESSA TENENTE VALADIM', 'postalete')
(111467280, 'RFL2', '65', 'S1', 'VILA NOVA DE GAIA', 'CANIDELO', 'TRAVESSA TENENTE VALADIM', 'postalete')
(25632413, 'RFZ', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'RUA ALEGRIA', 'PARAGEM SEM ABRIGO')
(475405130, 'BLFZ1', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'RUA SA DA BANDEIRA', 'postalete')
(112617128, 'RGD1', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA D. JOAO DE CASTRO', 'abrigo')
(112617128, 'RGD2', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA D. JOAO DE CASTRO', 'com painel abrigo')
(111631898, 'RGDI3', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'AVENIDA COMERCIO DE LEIXOES', 'com painel abrigo')
(111632672, 'RGDI4', '252', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'RUA REGADIO', 'postalete')
(111632672, 'RGDI5', '379', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'RUA REGADIO', 'postalete')
(96497010, 'RGDU', '0', 'C3', 'MATOSINHOS', 'GUIFÕES', 'RUA LOMBA', 'postalete')
(112617112, 'RGFT1', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA ELIAS GARCIA', 'PARAGEM SEM ABRIGO')
(112617112, 'RGFT2', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA ELIAS GARCIA', 'PARAGEM COM ABRIGO J')
(430267067, 'RGLE1', '0', 'C9', 'MAIA', 'ÁGUAS SANTAS', 'RUA MANUEL GONCALVES LAGE', 'PARAGEM SEM ABRIGO')
(430267067, 'RGLE2', '0', 'C9', 'MAIA', 'ÁGUAS SANTAS', 'RUA MANUEL GONCALVES LAGE', 'PARAGEM COM ABRIGO C')
(430267067, 'RGLO1', '0', 'C9', 'MAIA', 'ÁGUAS SANTAS', 'RUA PONTE DE PARADA', 'abrigo')
(430267067, 'RGLO2', '0', 'C9', 'MAIA', 'ÁGUAS SANTAS', 'RUA PONTE DE PARADA', 'postalete')
(447872458, 'RGNG1', '0', 'C9', 'VALONGO', 'ALFENA', 'RUA SAO VICENTE', 'PARAGEM SEM ABRIGO')
(447872458, 'RGNG2', '0', 'C9', 'VALONGO', 'ALFENA', 'RUA SAO VICENTE', 'PARAGEM COM ABRIGO J')
(790021301, 'RGSM1', '0', 'C6', 'PORTO', 'PARANHOS', 'AVENIDA FERNAO MAGALHAES', 'com painel abrigo')
(790021301, 'RGSM2', '0', 'C6', 'PORTO', 'PARANHOS', 'AVENIDA FERNAO MAGALHAES', 'com painel abrigo')
(112613540, 'RGT1', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA CANDIDO DOS REIS', 'com painel abrigo')
(112613540, 'RGT2', '2068', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA CANDIDO DOS REIS', 'postalete')
(112617126, 'RNH1', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(112617126, 'RNH2', '0', 'C6', 'GONDOMAR', 'RIO TINTO', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(112617132, 'PQN1', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(921193542, 'PQN2', '0', 'C6', 'GONDOMAR', 'RIO TINTO', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(112617112, 'RIGR1', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA IGREJA', 'PARAGEM SEM ABRIGO')
(112617112, 'RIGR2', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA IGREJA', 'PARAGEM SEM ABRIGO')
(112613540, 'RL1', '0', 'C5', 'MAIA', 'MOREIRA', 'RUA PONTE DE MOREIRA', 'abrigo')
(112613540, 'RL2', '0', 'C5', 'MAIA', 'MOREIRA', 'RUA PONTE DE MOREIRA', 'com painel abrigo')
(112617112, 'RLC1', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA ELIAS GARCIA', 'PARAGEM COM ABRIGO J')
(112617112, 'RLC2', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA ELIAS GARCIA', 'PARAGEM COM ABRIGO J')
(410769897, 'LDDM', '0', 'C2', 'PORTO', 'RAMALDE', 'RUA LIDADOR', 'PARAGEM COM ABRIGO J')
(96497010, 'RLG1', '1394', 'C3', 'MATOSINHOS', 'SENHORA DA HORA', 'RUA LAGOA', 'com painel abrigo')
(96497010, 'RLG2', '1397', 'C3', 'MATOSINHOS', 'SENHORA DA HORA', 'RUA LAGOA', 'postalete')
(111646762, 'FZIN1', '0', 'C2', 'PORTO', 'RAMALDE', 'AVENIDA ASSOCIACAO INDUSTRIAL', 'PARAGEM COM ABRIGO J')
(497870351, 'FZIN2', '0', 'C2', 'PORTO', 'RAMALDE', 'AVENIDA ASSOCIACAO INDUSTRIAL', 'PARAGEM COM ABRIGO J')
(497871638, 'CSR1', '0', 'C2', 'PORTO', 'RAMALDE', 'AV. VASCO DA GAMA', 'PARAGEM COM ABRIGO J')
(497871638, 'CSR2', '0', 'C2', 'PORTO', 'RAMALDE', 'AV. VASCO DA GAMA', 'PARAGEM COM ABRIGO J')
(445041898, 'RMOS1', '0', 'C9', 'MAIA', 'ÁGUAS SANTAS', 'RUA DO MOSTEIRO', 'PARAGEM COM ABRIGO C')
(445041898, 'RMOS2', '0', 'C9', 'MAIA', 'ÁGUAS SANTAS', 'RUA DO MOSTEIRO', 'PARAGEM SEM ABRIGO')
(100118454, 'RMT1', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA ENTRE MUROS', 'abrigo')
(100118454, 'RMT2', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA DOMINGOS DE MATOS', 'abrigo')
(444041716, 'RNF1', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA MANUEL JOAQUIM F. SANOS', 'postalete')
(444041716, 'RNF2', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA MANUEL JOAQUIM F. SANOS', 'postalete')
(112613533, 'RNSG1', '2798', 'C5', 'MATOSINHOS', 'SENHORA DA HORA', 'RUA SAO GENS', 'com painel abrigo')
(112613533, 'RNSG2', '2825', 'C5', 'MATOSINHOS', 'SENHORA DA HORA', 'RUA SAO GENS', 'postalete')
(444041716, 'JDEU4', '0', 'C9', 'VALONGO', 'ERMESINDE', 'AVENIDA JOAO DEUS', 'com painel abrigo')
(444041716, 'JDEU3', '0', 'C9', 'VALONGO', 'ERMESINDE', 'AVENIDA JOAO DEUS', 'com painel abrigo')
(122525235, 'PLUZ1', '0', 'C2', 'PORTO', 'FOZ DO DOURO', 'AVENIDA BRASIL', 'PARAGEM COM ABRIGO J')
(430267067, 'RPAC1', '0', 'C9', 'MAIA', 'PEDROUÇOS', 'RUA D. ANTONIO CASTRO MEIRELES', 'com painel abrigo')
(430267067, 'RPAC2', '0', 'C9', 'MAIA', 'ÁGUAS SANTAS', 'RUA D. ANTONIO CASTRO MEIRELES', 'postalete')
(1216466368, 'RPM1', '0', 'C1', 'PORTO', 'PARANHOS', 'RUA MONSANTO', 'postalete')
(343646749, 'RPM2', '0', 'C1', 'PORTO', 'PARANHOS', 'RUA MONSANTO', 'postalete')
(311624110, 'RPR', '0', 'S2', 'VILA NOVA DE GAIA', 'MADALENA', 'RUA COMBATENTES', 'postalete')
(129548927, 'PRSM2', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'RUA CAMOES', 'postalete')
(100118436, 'GSHP1', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', '0', 'postalete')
(100118436, 'GSHP2', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', '0', 'com painel abrigo')
(430267067, 'QNV1', '0', 'C5', 'MAIA', 'VERMOIM', 'RUA DA CEGONHEIRA', 'com painel abrigo')
(430267067, 'QNV2', '0', 'C5', 'MAIA', 'VERMOIM', 'RUA DA CEGONHEIRA', 'abrigo')
(100118442, 'STB4', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA BARAO DO CORVO', 'postalete')
(474793789, 'VFM7', '98', 'C1', 'PORTO', 'PARANHOS', 'RUA VALE FORMOSO', 'PARAGEM SEM ABRIGO')
(474793789, 'VFM6', '51', 'C1', 'PORTO', 'PARANHOS', 'RUA VALE FORMOSO', 'PARAGEM SEM ABRIGO')
(114326092, 'RSH', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'RUA SENHORA DA HORA', 'PARAGEM SEM ABRIGO')
(112613531, 'RSR1', '0', 'C2', 'PORTO', 'RAMALDE', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(112613532, 'RSR2', '0', 'C2', 'MATOSINHOS', 'SENHORA DA HORA', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(112613532, 'SRP3', '0', 'C2', 'MATOSINHOS', 'SENHORA DA HORA', 'RUA SENHOR', 'postalete')
(112613532, 'SRP4', '0', 'C2', 'MATOSINHOS', 'SENHORA DA HORA', 'RUA SENHOR', 'postalete')
(112617126, 'RTE1', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA LOUINHA', 'postalete')
(112617126, 'RTE2', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA LOUINHA', 'com painel abrigo')
(112617126, 'RTE3', '0', 'C9', 'GONDOMAR', 'RIO TINTO', '0', 'com painel abrigo')
(112617126, 'RTE4', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA ESTRADA NOVA', 'postalete')
(444041716, 'RTEL1', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA JOAQUIM RIBEIRO TELES', 'PARAGEM COM ABRIGO J')
(444041716, 'RTEL2', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA JOAQUIM RIBEIRO TELES', 'PARAGEM SEM ABRIGO')
(112617128, 'RTNM', '0', 'C10', 'VALONGO', 'VALONGO', 'AVENIDA 25 ABRIL', 'PARAGEM COM ABRIGO J')
(1224758731, 'RTP1', '0', 'S8', 'VILA NOVA DE GAIA', 'MAFAMUDE', 'RUA D  AFONSO II', 'com painel abrigo')
(1224758731, 'RTP2', '0', 'S8', 'VILA NOVA DE GAIA', 'MAFAMUDE', 'RUA CONCEICAO FERNANDES', 'com painel abrigo')
(111467280, 'RTV1', '0', 'S1', 'VILA NOVA DE GAIA', 'CANIDELO', 'RUA TENENTE VALADIM', 'postalete')
(111467281, 'RTV2', '643', 'S1', 'VILA NOVA DE GAIA', 'CANIDELO', 'RUA TENENTE VALADIM', 'postalete')
(111647989, 'RUL1', '0', 'C2', 'PORTO', 'RAMALDE', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(111647989, 'RUL2', '0', 'C2', 'MATOSINHOS', 'SENHORA DA HORA', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'postalete')
(1105950420, 'VNC1', '0', 'C2', 'PORTO', 'PARANHOS', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(297370151, 'VNC2', '0', 'C2', 'PORTO', 'PARANHOS', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(1236467461, 'RAEP1', '0', 'C2', 'PORTO', 'RAMALDE', '0', 'PARAGEM COM ABRIGO J')
(111648502, 'RAEP2', '0', 'C2', 'PORTO', 'RAMALDE', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(111648502, 'RAEP3', '0', 'C2', 'PORTO', 'RAMALDE', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'abrigo')
(1236467491, 'RAEP4', '0', 'C2', 'PORTO', 'RAMALDE', '0', 'PARAGEM COM ABRIGO J')
(1224758731, 'SALM1', '0', 'S9', 'VILA NOVA DE GAIA', 'VILAR DE ANDORINHO', '0', 'postalete')
(1224758731, 'SALM2', '0', 'S9', 'VILA NOVA DE GAIA', 'VILAR DE ANDORINHO', '0', 'abrigo')
(112617111, 'SAMP1', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA SIMOES LOPES', 'postalete')
(112617111, 'SAMP2', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA SIMOES LOPES', 'postalete')
(100118446, 'SAN1', '178', 'S2', 'VILA NOVA DE GAIA', 'MADALENA', 'RUA CRASTO', 'postalete')
(100118446, 'SAN2', '136 E', 'S2', 'VILA NOVA DE GAIA', 'MADALENA', 'RUA CRASTO', 'postalete')
(1224758703, 'SAN3', '0', 'S2', 'VILA NOVA DE GAIA', 'MADALENA', 'RUA CHOUPELO', 'postalete')
(111619645, 'SAR1', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'RUA BRITO CAPELO', 'PARAGEM COM ABRIGO J')
(297370410, 'SRPT1', '0', 'C2', 'PORTO', 'RAMALDE', 'RUA MONTE DOS BURGOS', 'postalete')
(297370410, 'SRPT2', '0', 'C2', 'PORTO', 'RAMALDE', 'RUA MONTE DOS BURGOS', 'postalete')
(1277620331, 'SRRS2', '0', 'S8', 'VILA NOVA DE GAIA', 'MAFAMUDE', 'LARGO SOARES DOS REIS', 'com painel abrigo')
(987217411, 'RFZ1', '0', 'C1', 'PORTO', 'BONFIM', 'RUA D.JOAO IV', 'PARAGEM SEM ABRIGO')
(430284855, 'SRSD1', '1196', 'C5', 'MAIA', 'GUEIFÃES', 'RUA DE SANTANA', 'PARAGEM SEM ABRIGO')
(430284855, 'SRSD2', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DE SANTANA', 'PARAGEM COM ABRIGO J')
(125384237, 'SRV1', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'AVENIDA MARECHAL GOMES DA COST', 'com painel abrigo')
(314074712, 'SRV2', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA MARECHAL GOMES DA COSTA', 'com painel abrigo')
(112617129, 'SSB1', '0', 'C8', 'GONDOMAR', 'RIO TINTO', 'RUA FERNAO DE MAGALHAES', 'com painel abrigo')
(112617129, 'SSB2', '0', 'C8', 'GONDOMAR', 'RIO TINTO', 'RUA FERNAO DE MAGALHAES', 'com painel abrigo')
(430267067, 'SSD1', '270', 'C5', 'MATOSINHOS', 'S. MAMEDE DE INFESTA', 'RUA DAS LARANJEIRAS', 'postalete')
(430267067, 'SSD2', '1 E', 'C5', 'MATOSINHOS', 'S. MAMEDE DE INFESTA', 'RUA DAS LARANJEIRAS', 'postalete')
(112617126, 'SST1', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA ESTRADA NOVA', 'postalete')
(112617126, 'SST2', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA ESTRADA NOVA', 'postalete')
(112652009, 'ST1', '0', 'C6', 'PORTO', 'PARANHOS', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(112652006, 'ST2', '8506', 'C6', 'PORTO', 'PARANHOS', 'VIA RAPIDA ESTRADA DA CIRCUNVA', 'com painel abrigo')
(112613542, 'STA1', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA SAO GENS', 'postalete')
(112613542, 'STA2', '3387', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA SAO GENS', 'postalete')
(112664172, 'STBX1', '0', 'C8', 'GONDOMAR', 'RIO TINTO', '0', 'PARAGEM SEM ABRIGO')
(112664172, 'STBX2', '0', 'C8', 'GONDOMAR', 'RIO TINTO', '0', 'PARAGEM SEM ABRIGO')
(112617127, 'TAZ2', '0', 'C10', 'GONDOMAR', 'BAGUIM DO MONTE', 'ENG. DUARTE PACHECO', 'PARAGEM SEM ABRIGO')
(663689451, 'TCRZ1', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA CRUZES', 'postalete')
(663689451, 'TCRZ2', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA DR. OLIVEIRA LOBO', 'postalete')
(447872458, 'TCT1', '0', 'N16', 'VALONGO', 'ALFENA', 'RUA VICENTE', 'PARAGEM SEM ABRIGO')
(447872458, 'TCT2', '0', 'N16', 'VALONGO', 'ALFENA', 'RUA VICENTE', 'PARAGEM SEM ABRIGO')
(479226973, 'TEC', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA ARRABIDA', 'postalete')
(431615495, 'TEIB1', '0', 'C9', 'MAIA', 'PEDROUÇOS', 'RUA D. ANTONIO CASTRO MEIRELES', 'com painel abrigo')
(431615495, 'TEIB2', '0', 'C9', 'MAIA', 'PEDROUÇOS', 'RUA D. ANTONIO CASTRO MEIRELES', 'com painel abrigo')
(1279864319, 'TELH1', '0', 'S8', 'VILA NOVA DE GAIA', 'VILAR DO PARAÍSO', 'AVENIDA DESCOBRIMENTOS', 'postalete')
(1279864319, 'TELH2', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'AVENIDA DESCOBRIMENTOS', 'postalete')
(430267067, 'TESC1', '0', 'C9', 'MAIA', 'MILHEIRÓS', 'RUA DAS ESCOLAS', 'postalete')
(430267067, 'TESC2', '0', 'C9', 'MAIA', 'MILHEIRÓS', 'RUA DAS ESCOLAS', 'com painel abrigo')
(111467281, 'TFL1', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA TENENTE VALADIM', 'postalete')
(111467281, 'TFL2', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA TENENTE VALADIM', 'postalete')
(112613542, 'TFV2', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA FONTE VELHA', 'postalete')
(112613542, 'GNOR1', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA GONDIVAI', 'postalete')
(112613542, 'GNOR2', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA GONDIVAI', 'postalete')
(430267067, 'THB1', '0', 'C5', 'MATOSINHOS', 'S. MAMEDE DE INFESTA', 'RUA HENRIQUE BRAVO', 'PARAGEM SEM ABRIGO')
(430267067, 'THB2', '0', 'C5', 'MATOSINHOS', 'S. MAMEDE DE INFESTA', 'RUA HENRIQUE BRAVO', 'PARAGEM SEM ABRIGO')
(1309194531, 'TIM1', '0', 'C2', 'PORTO', 'NEVOGILDE', 'AVENIDA MONTEVIDEU', 'PARAGEM COM ABRIGO J')
(311886808, 'TIM2', '0', 'C2', 'PORTO', 'NEVOGILDE', 'AVENIDA MONTEVIDEU', 'PARAGEM COM ABRIGO J')
(444041716, 'MARG2', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA MANUEL JOAQUIM FERNANDES DOS SANTOS', 'postalete')
(100118437, 'DJM1', '0', 'S8', 'VILA NOVA DE GAIA', 'MAFAMUDE', 'AVENIDA REPUBLICA', 'com painel abrigo')
(100118437, 'DJM2', '0', 'S8', 'VILA NOVA DE GAIA', 'MAFAMUDE', 'AVENIDA REPUBLICA', 'com painel abrigo')
(111632674, 'TLHA1', '0', 'N10', 'MATOSINHOS', 'PERAFITA', 'ESTRADA EN 107', 'PARAGEM SEM ABRIGO')
(111632674, 'TLHA2', '0', 'N10', 'MATOSINHOS', 'PERAFITA', 'ESTRADA EN 107', 'PARAGEM SEM ABRIGO')
(128560415, 'TLHR1', '0', 'C6', 'PORTO', 'PARANHOS', 'RUA AMIAL', 'PARAGEM COM ABRIGO J')
(435240878, 'TLHR2', '0', 'C6', 'PORTO', 'PARANHOS', 'RUA AMIAL', 'PARAGEM COM ABRIGO J')
(112613538, 'TLN1', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA LINHARES', 'postalete')
(112613538, 'TLN2', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA LINHARES', 'com painel abrigo')
(1224758703, 'TLR', '0', 'S2', 'VILA NOVA DE GAIA', 'MADALENA', 'RUA ALDEIA NOVA', 'postalete')
(112664172, 'TMEI1', '0', 'C8', 'GONDOMAR', 'RIO TINTO', '0', 'postalete')
(430284844, 'TMPR1', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA D. FREI DIOGO DE MELO PERE', 'postalete')
(430284844, 'TMPR2', '127 E', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA D. FREI DIOGO DE MELO PERE', 'postalete')
(430267067, 'TMQ1', '0', 'N11', 'MAIA', 'VERMOIM', 'RUA S. ROMAO', 'abrigo')
(430267067, 'TMQ2', '0', 'N11', 'MAIA', 'VERMOIM', 'RUA S. ROMAO', 'postalete')
(445041898, 'TNG1', '0', 'C9', 'MAIA', 'PEDROUÇOS', 'RUA GENERAL HUMBERTO DELGADO', 'postalete')
(445041898, 'TNG2', '0', 'C9', 'MAIA', 'PEDROUÇOS', 'RUA GENERAL HUMBERTO DELGADO', 'postalete')
(1277647420, 'ELVG1', '0', 'C1', 'PORTO', 'S. NICOLAU', '0', 'com painel abrigo')
(112686789, 'ELVG2', '0', 'C1', 'PORTO', 'S. NICOLAU', '0', 'com painel abrigo')
(430267067, 'OG', '191', 'C5', 'MATOSINHOS', 'S. MAMEDE DE INFESTA', 'RUA OLIVEIRA GAIO', 'PARAGEM SEM ABRIGO')
(479435788, 'STC1', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA CONDOMINHAS', 'PARAGEM SEM ABRIGO')
(479292807, 'STC2', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA CONDOMINHAS', 'PARAGEM SEM ABRIGO')
(111632674, 'STCB1', '0', 'C4', 'MATOSINHOS', 'SANTA CRUZ DO BISPO', 'RUA GONCALVES ZARCO', 'com painel abrigo')
(111632674, 'STCB2', '0', 'C4', 'MATOSINHOS', 'SANTA CRUZ DO BISPO', 'RUA GONCALVES ZARCO', 'com painel abrigo')
(791709777, 'STCT', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'RUA SOUTO DE CONTUMIL', 'postalete')
(663689451, 'STCZ1', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA DR. SEVERIANO', 'PARAGEM COM ABRIGO C')
(663689451, 'STCZ2', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA DR. SEVERIANO', 'PARAGEM COM ABRIGO C')
(663689451, 'STE1', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA DR. SEVERIANO', 'PARAGEM COM ABRIGO C')
(663689451, 'STE2', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'PRACETA HEROIS DO ULTRAMAR', 'PARAGEM COM ABRIGO C')
(663689451, 'STE5', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA DR. SEVERIANO', 'PARAGEM SEM ABRIGO')
(112617113, 'STG1', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA NOVA SANTEGAOS', 'postalete')
(112617113, 'STG2', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA NOVA SANTEGAOS', 'postalete')
(299579036, 'STJ1', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'AVENIDA FERNAO MAGALHAES', 'com painel abrigo')
